"[464, 7, 135, 16, 16, 657]', 0.4580243755036261"
"[260, 20, 147, 21, 6, 805]', 0.6254218426501035"
"[449, 2, 84, 6, 0, 86]', 0.11139215686274509"
"[37, 25, 80, 11, 1, 212]', 0.46481446540880506"
"[516, 30, 140, 6, 17, 259]', 0.43066666666666675"
"[16, 31, 146, 3, 17, 737]', 0.5765477159656264"
"[18, 20, 7, 0, 17, 686]', 0.44473603012633633"
"[86, 38, 147, 22, 5, 305]', 0.44181693989071047"
"[318, 20, 121, 0, 2, 265]', 0.25666666666666665"
"[97, 15, 12, 9, 2, 38]', 0.4198008255933954"
"[322, 28, 16, 21, 1, 1041]', 0.4383635926993277"
"[54, 46, 6, 10, 5, 750]', 0.53975"
"[67, 1, 124, 8, 2, 854]', 0.35098530559764896"
"[2, 5, 86, 18, 7, 486]', 0.3336522028564513"
"[575, 21, 50, 14, 11, 1022]', 0.661821754729289"
"[199, 40, 83, 4, 5, 615]', 0.6275508130081301"
"[109, 9, 43, 24, 12, 996]', 0.3832207801795418"
"[440, 6, 94, 2, 2, 793]', 0.47100539030240096"
"[568, 33, 121, 24, 16, 237]', 0.35200000000000004"
"[93, 23, 127, 18, 14, 156]', 0.4933076923076923"
"[152, 34, 6, 8, 13, 79]', 0.4612679324894515"
"[359, 28, 18, 8, 4, 758]', 0.7091053210202288"
"[456, 48, 98, 5, 6, 44]', 0.33233333333333337"
"[159, 33, 108, 23, 12, 482]', 0.6628022130013832"
"[300, 17, 99, 16, 14, 1020]', 0.6350551470588234"
"[417, 41, 27, 7, 16, 280]', 0.49186755952380956"
"[489, 31, 16, 28, 9, 645]', 0.4191279069767443"
"[303, 0, 86, 36, 6, 1031]', 0.33921176850953766"
"[239, 9, 43, 0, 0, 938]', 0.3418186326769514"
"[261, 14, 66, 23, 7, 571]', 0.6198061021256139"
"[568, 14, 113, 15, 6, 973]', 0.5794817372992361"
"[531, 31, 176, 35, 12, 135]', 0.3350000000000001"
"[345, 25, 75, 2, 1, 778]', 0.6122436803770352"
"[241, 3, 152, 27, 9, 7]', 0.14675490196078433"
"[355, 39, 85, 28, 11, 966]', 0.626493530020704"
"[193, 39, 19, 23, 7, 112]', 0.373186755952381"
"[465, 18, 98, 27, 2, 166]', 0.24016666666666667"
"[574, 41, 16, 1, 16, 976]', 0.5598743169398908"
"[75, 8, 13, 34, 20, 444]', 0.3854194157392688"
"[452, 7, 60, 33, 19, 186]', 0.3348187855787477"
"[82, 5, 1, 35, 10, 476]', 0.34659961484593843"
"[422, 15, 43, 20, 14, 693]', 0.548843413122825"
"[372, 12, 34, 11, 20, 969]', 0.6667507739938081"
"[585, 48, 72, 11, 14, 421]', 0.5753329374505147"
"[480, 8, 14, 3, 1, 541]', 0.2405322750172158"
"[501, 36, 135, 34, 4, 862]', 0.565737335653519"
"[547, 40, 73, 6, 9, 93]', 0.39050000000000007"
"[85, 1, 85, 8, 8, 556]', 0.45179634821554526"
"[4, 29, 60, 35, 3, 220]', 0.43780303030303036"
"[267, 17, 1, 23, 16, 1039]', 0.5182734199550851"
"[463, 3, 76, 12, 4, 774]', 0.47737634898920805"
"[468, 27, 25, 23, 19, 363]', 0.4052830578512397"
"[401, 33, 56, 11, 17, 750]', 0.7916666666666669"
"[102, 23, 168, 13, 6, 897]', 0.5951488294314382"
"[308, 22, 81, 0, 11, 944]', 0.608523393361582"
"[115, 20, 140, 34, 17, 686]', 0.6063158406219631"
"[545, 4, 47, 32, 4, 485]', 0.22037623812411564"
"[546, 2, 133, 11, 13, 19]', 0.2627254901960785"
"[173, 19, 49, 1, 19, 1021]', 0.5120505223636957"
"[481, 19, 110, 35, 9, 746]', 0.562486818588025"
"[138, 19, 129, 25, 8, 558]', 0.6125228494623657"
"[61, 32, 97, 10, 0, 168]', 0.5220476190476191"
"[385, 25, 4, 31, 16, 1008]', 0.5873323412698414"
"[35, 8, 87, 21, 18, 1062]', 0.34111406059598987"
"[156, 18, 125, 21, 9, 105]', 0.3175"
"[444, 29, 49, 32, 19, 861]', 0.6760775261324043"
"[152, 35, 1, 16, 16, 304]', 0.6647086074561402"
"[421, 2, 23, 15, 7, 289]', 0.25753085351787774"
"[262, 19, 29, 22, 13, 35]', 0.31833333333333336"
"[38, 1, 110, 34, 8, 795]', 0.317287273399926"
"[546, 11, 22, 19, 0, 31]', 0.13899019607843138"
"[57, 2, 113, 23, 4, 808]', 0.2882198177538342"
"[99, 22, 44, 13, 12, 282]', 0.6956702127659574"
"[389, 11, 45, 31, 7, 744]', 0.5826135159709045"
"[36, 5, 83, 28, 12, 1090]', 0.30068796096420225"
"[212, 28, 145, 34, 7, 408]', 0.6270379901960785"
"[3, 11, 145, 13, 18, 975]', 0.4925735294117647"
"[469, 47, 174, 0, 13, 769]', 0.6530426961421761"
"[297, 7, 79, 20, 19, 834]', 0.535665414727042"
"[109, 5, 160, 23, 3, 547]', 0.4245358461483314"
"[530, 31, 172, 27, 1, 708]', 0.4318771186440678"
"[430, 25, 130, 23, 3, 509]', 0.4996172233136871"
"[247, 42, 46, 21, 11, 863]', 0.5867576284279645"
"[83, 28, 94, 2, 2, 672]', 0.4768251488095239"
"[274, 37, 164, 9, 0, 369]', 0.36150000000000004"
"[309, 11, 177, 33, 3, 184]', 0.1894901960784314"
"[88, 23, 10, 23, 18, 745]', 0.5020190156599553"
"[132, 11, 14, 36, 6, 85]', 0.28769607843137257"
"[138, 45, 156, 0, 12, 1061]', 0.5196204838202954"
"[185, 7, 109, 18, 16, 740]', 0.5445848237943827"
"[103, 24, 33, 8, 5, 121]', 0.5372121212121214"
"[88, 4, 39, 10, 12, 537]', 0.49959762843684963"
"[515, 30, 19, 6, 12, 589]', 0.5007876344086022"
"[516, 25, 177, 35, 10, 590]', 0.5420833333333334"
"[86, 40, 97, 25, 10, 329]', 0.6360643363728472"
"[31, 44, 24, 21, 11, 393]', 0.44606615776081426"
"[384, 45, 69, 12, 10, 99]', 0.42900000000000005"
"[315, 39, 151, 23, 7, 321]', 0.3285"
"[50, 28, 37, 5, 18, 174]', 0.6473548850574712"
"[370, 29, 166, 25, 10, 954]', 0.6789848008385745"
"[278, 13, 110, 27, 8, 601]', 0.6606247267625853"
"[420, 42, 24, 21, 1, 530]', 0.309559748427673"
"[189, 27, 171, 10, 13, 770]', 0.7859929653679655"
"[284, 9, 12, 8, 10, 544]', 0.6476979166666667"
"[421, 0, 76, 35, 13, 660]', 0.36662878787878783"
"[84, 28, 156, 23, 16, 67]', 0.3236666666666667"
"[312, 0, 107, 18, 12, 127]', 0.17116666666666672"
"[445, 18, 125, 6, 9, 113]', 0.39383333333333337"
"[299, 9, 10, 10, 3, 83]', 0.3320739428301441"
"[571, 20, 21, 14, 0, 518]', 0.36783671171171173"
"[17, 10, 69, 29, 8, 748]', 0.3895647281639929"
"[115, 5, 33, 12, 7, 57]', 0.25214705882352945"
"[325, 7, 15, 19, 9, 787]', 0.5364537646062238"
"[43, 16, 113, 0, 7, 743]', 0.48803104135328434"
"[364, 48, 56, 15, 1, 285]', 0.4021052631578948"
"[469, 29, 172, 10, 15, 72]', 0.4495"
"[439, 41, 153, 18, 9, 707]', 0.6431073785950023"
"[423, 32, 130, 29, 19, 862]', 0.7348861175560712"
"[548, 21, 20, 13, 6, 334]', 0.4337355289421158"
"[516, 4, 27, 8, 20, 662]', 0.39856918280907533"
"[479, 8, 63, 23, 0, 796]', 0.36546969529017637"
"[191, 29, 87, 34, 2, 373]', 0.6189193476318141"
"[116, 3, 63, 3, 1, 332]', 0.402069912000945"
"[529, 43, 27, 7, 10, 452]', 0.5033338864306786"
"[466, 8, 108, 28, 6, 1103]', 0.48654158000462205"
"[108, 7, 87, 6, 14, 26]', 0.28153921568627455"
"[341, 21, 8, 18, 8, 137]', 0.362705596107056"
"[225, 11, 73, 32, 2, 38]', 0.15265686274509804"
"[99, 48, 157, 22, 12, 1093]', 0.4929534156755109"
"[279, 35, 39, 17, 3, 177]', 0.39528389830508476"
"[199, 4, 82, 13, 19, 43]', 0.2637843137254902"
"[559, 7, 162, 6, 15, 36]', 0.2832058823529412"
"[459, 37, 42, 1, 4, 660]', 0.3955113636363637"
"[15, 40, 81, 34, 15, 286]', 0.539668414918415"
"[109, 11, 83, 20, 9, 712]', 0.4836787494492179"
"[242, 47, 118, 31, 8, 917]', 0.5769376590330789"
"[355, 15, 93, 12, 16, 767]', 0.8008656658230437"
"[378, 30, 113, 9, 8, 496]', 0.5894585013440861"
"[419, 26, 127, 4, 20, 275]', 0.40833333333333344"
"[573, 28, 6, 22, 18, 62]', 0.36819623655913974"
"[524, 18, 149, 15, 10, 542]', 0.6295169126691268"
"[52, 19, 160, 27, 12, 342]', 0.44552339181286554"
"[434, 47, 68, 3, 14, 432]', 0.4957847222222222"
"[497, 43, 72, 11, 11, 442]', 0.5750241327300151"
"[534, 21, 159, 0, 17, 984]', 0.6708894817073171"
"[221, 39, 165, 16, 12, 1058]', 0.6137127441713925"
"[377, 7, 15, 19, 20, 949]', 0.512578467530321"
"[531, 0, 35, 27, 15, 533]', 0.24461429018136338"
"[55, 34, 34, 12, 8, 252]', 0.6018710317460318"
"[351, 3, 108, 30, 20, 214]', 0.19375490196078432"
"[255, 22, 14, 19, 1, 757]', 0.5134304271246148"
"[93, 3, 54, 35, 8, 507]', 0.3592302471284372"
"[502, 11, 1, 25, 1, 123]', 0.15813450502152082"
"[169, 13, 150, 31, 16, 829]', 0.5669617658885027"
"[379, 17, 133, 31, 20, 433]', 0.506520015396459"
"[573, 20, 138, 13, 20, 343]', 0.45716666666666667"
"[447, 5, 161, 2, 11, 574]', 0.45767348158775717"
"[266, 46, 133, 1, 9, 33]', 0.31800000000000006"
"[477, 33, 49, 24, 15, 1050]', 0.6365178571428574"
"[322, 44, 55, 1, 11, 1]', 0.32516666666666666"
"[285, 14, 63, 30, 6, 1067]', 0.46280734421228664"
"[107, 8, 157, 4, 2, 469]', 0.4411087838120324"
"[49, 29, 34, 31, 13, 670]', 0.484521144278607"
"[315, 48, 166, 29, 0, 923]', 0.5386097869266885"
"[31, 14, 38, 2, 4, 766]', 0.39523400143347165"
"[206, 35, 110, 11, 9, 715]', 0.7478379953379956"
"[82, 9, 44, 4, 4, 1070]', 0.3285248304929449"
"[268, 7, 98, 22, 5, 206]', 0.1740392156862745"
"[478, 28, 176, 15, 18, 478]', 0.4964030683403069"
"[415, 33, 173, 2, 8, 66]', 0.3235"
"[380, 40, 121, 13, 6, 153]', 0.37550000000000006"
"[339, 13, 154, 28, 7, 873]', 0.6122294319789772"
"[571, 28, 131, 24, 4, 984]', 0.5355490345528455"
"[80, 38, 9, 10, 15, 178]', 0.7155866104868915"
"[128, 37, 109, 15, 14, 330]', 0.7154166666666668"
"[99, 1, 35, 32, 6, 1044]', 0.22515800371872888"
"[115, 25, 44, 12, 15, 47]', 0.42033333333333334"
"[26, 3, 111, 16, 12, 26]', 0.21242156862745104"
"[429, 29, 116, 26, 7, 270]', 0.31999999999999995"
"[553, 35, 103, 15, 1, 926]', 0.5388159647228221"
"[329, 11, 135, 5, 4, 107]', 0.2516568627450981"
"[484, 47, 163, 28, 13, 178]', 0.3421666666666667"
"[427, 36, 41, 1, 15, 105]', 0.3550000000000001"
"[210, 43, 61, 28, 20, 211]', 0.4932235387045814"
"[454, 40, 121, 5, 18, 451]', 0.6230325203252034"
"[365, 29, 145, 0, 19, 490]', 0.5307738095238096"
"[513, 8, 4, 22, 5, 1006]', 0.47250699723229245"
"[539, 5, 10, 32, 16, 68]', 0.26041421568627454"
"[72, 36, 87, 29, 1, 853]', 0.3978465220789371"
"[523, 8, 137, 36, 19, 452]', 0.41575336196425483"
"[542, 30, 89, 27, 1, 269]', 0.3355861214374226"
"[289, 2, 145, 15, 0, 490]', 0.4405877350940377"
"[500, 41, 97, 6, 6, 751]', 0.56565390590324"
"[521, 44, 95, 22, 2, 139]', 0.2356666666666667"
"[536, 18, 141, 20, 10, 611]', 0.5225064102564103"
"[559, 14, 164, 11, 3, 704]', 0.5309425412210339"
"[325, 19, 141, 30, 11, 756]', 0.7388726851851852"
"[354, 27, 180, 3, 11, 466]', 0.4456924177396281"
"[446, 46, 29, 35, 14, 465]', 0.41923387096774195"
"[490, 25, 95, 24, 1, 186]', 0.23100000000000004"
"[340, 43, 83, 1, 10, 491]', 0.4954916836388323"
"[62, 17, 180, 6, 15, 66]', 0.3985"
"[382, 46, 24, 6, 16, 483]', 0.49129192546583855"
"[521, 11, 152, 2, 4, 1065]', 0.5803258768296051"
"[369, 44, 36, 29, 9, 98]', 0.3591904761904762"
"[358, 48, 162, 35, 6, 1099]', 0.5613055808310585"
"[388, 9, 167, 35, 10, 122]', 0.24459803921568632"
"[285, 6, 166, 24, 14, 442]', 0.36591779788838613"
"[417, 45, 61, 9, 13, 85]', 0.43916666666666665"
"[133, 3, 102, 16, 2, 220]', 0.26407308377896616"
"[468, 44, 163, 26, 9, 755]', 0.6255325607064018"
"[504, 19, 85, 21, 11, 1037]', 0.6710974766955964"
"[562, 36, 77, 2, 7, 1057]', 0.618363844213182"
"[317, 41, 5, 29, 12, 60]', 0.36156250000000006"
"[457, 37, 18, 2, 9, 44]', 0.33233333333333337"
"[187, 41, 19, 8, 20, 143]', 0.49861480186480195"
"[396, 16, 169, 25, 0, 739]', 0.612010394279498"
"[138, 6, 168, 18, 14, 858]', 0.49537926779103253"
"[355, 14, 176, 8, 13, 281]', 0.4262450980392158"
"[464, 36, 105, 23, 17, 92]', 0.3278333333333333"
"[466, 25, 180, 7, 2, 192]', 0.332"
"[446, 4, 90, 25, 11, 633]', 0.3412645664901032"
"[163, 6, 112, 27, 1, 399]', 0.5060160695857291"
"[430, 5, 84, 0, 17, 1023]', 0.5083029728020241"
"[268, 24, 18, 14, 6, 121]', 0.4273980716253444"
"[351, 22, 118, 25, 18, 586]', 0.6308364618885096"
"[526, 24, 33, 5, 1, 936]', 0.5455691773504273"
"[318, 30, 78, 20, 10, 557]', 0.6323306403351286"
"[20, 3, 137, 20, 17, 505]', 0.43099252572316066"
"[302, 0, 97, 10, 19, 861]', 0.5846867015098722"
"[208, 4, 20, 25, 11, 113]', 0.2709155821620684"
"[571, 20, 178, 24, 17, 578]', 0.5296378316032296"
"[129, 38, 145, 23, 9, 818]', 0.575608903830481"
"[275, 41, 145, 35, 16, 1014]', 0.5961319033530573"
"[270, 44, 170, 23, 18, 584]', 0.7839343607305936"
"[389, 8, 159, 35, 9, 1055]', 0.5299078849549299"
"[27, 18, 159, 12, 5, 748]', 0.5923555035650624"
"[376, 25, 144, 0, 4, 711]', 0.6648959212376934"
"[508, 44, 115, 22, 5, 821]', 0.5303789078359724"
"[145, 46, 71, 12, 16, 207]', 0.5218188405797103"
"[172, 21, 16, 33, 10, 417]', 0.6062206235011991"
"[29, 46, 175, 31, 0, 175]', 0.2995238095238095"
"[520, 37, 119, 36, 6, 160]', 0.2891666666666667"
"[52, 12, 119, 6, 16, 250]', 0.47801960784313735"
"[565, 24, 85, 11, 18, 695]', 0.5981624700239809"
"[305, 9, 147, 15, 15, 182]', 0.3170980392156863"
"[251, 2, 11, 23, 15, 818]', 0.4204519571887435"
"[52, 14, 117, 4, 9, 1081]', 0.4615311757450437"
"[426, 26, 166, 28, 10, 742]', 0.698380278526505"
"[210, 37, 44, 21, 6, 123]', 0.33848780487804886"
"[453, 27, 78, 34, 17, 636]', 0.47598820754716986"
"[247, 37, 150, 28, 20, 68]', 0.32383333333333336"
"[12, 34, 65, 35, 3, 627]', 0.3876638755980862"
"[87, 11, 73, 9, 15, 881]', 0.5502067114019275"
"[557, 30, 5, 4, 12, 423]', 0.438540780141844"
"[552, 11, 150, 4, 14, 231]', 0.3348235294117648"
"[411, 3, 128, 3, 18, 647]', 0.4771078128314695"
"[97, 34, 34, 10, 14, 819]', 0.6296782661782662"
"[518, 16, 54, 34, 18, 692]', 0.453382678794061"
"[495, 5, 1, 4, 16, 770]', 0.4238510631525337"
"[571, 26, 21, 31, 15, 626]', 0.4325581735889245"
"[45, 30, 137, 10, 4, 608]', 0.6064628563596492"
"[232, 22, 95, 27, 4, 918]', 0.5093706427015252"
"[197, 40, 107, 28, 12, 442]', 0.7224930241327302"
"[241, 17, 21, 35, 3, 683]', 0.5296733772571988"
"[332, 28, 105, 28, 16, 961]', 0.626286246964967"
"[520, 8, 142, 19, 7, 528]', 0.4482523395721926"
"[165, 5, 115, 15, 13, 742]', 0.5501496419322447"
"[92, 42, 46, 25, 17, 416]', 0.5442431891025642"
"[228, 46, 162, 18, 16, 641]', 0.8154721788871556"
"[332, 34, 138, 15, 0, 1106]', 0.5242448764315853"
"[521, 0, 41, 6, 14, 798]', 0.39998088972431073"
"[320, 32, 45, 10, 12, 1041]', 0.687961335254563"
