"[248, 47, 178, 8, 5, 463], 0.6530305975521958"
"[399, 6, 148, 19, 7, 1003], 0.5170805915586574"
"[13, 29, 65, 36, 3, 243], 0.46616872427983547"
"[382, 52, 94, 30, 4, 412], 0.4131144822006473"
"[168, 6, 100, 20, 8, 395], 0.6373895507570118"
"[257, 1, 100, 27, 9, 662], 0.4987796635270423"
"[364, 21, 31, 8, 8, 188], 0.4961272163120568"
"[465, 56, 176, 8, 7, 821], 0.7556758018676412"
"[262, 71, 115, 7, 10, 289], 0.45089158016147635"
"[134, 16, 68, 18, 6, 706], 0.5341868299727824"
"[6, 62, 151, 1, 1, 655], 0.43430979643765905"
"[574, 20, 101, 16, 1, 477], 0.4287531446540881"
"[537, 65, 121, 36, 8, 145], 0.3116666666666667"
"[319, 33, 105, 17, 4, 596], 0.6628715044742731"
"[413, 39, 55, 2, 4, 412], 0.3937425161812298"
"[337, 12, 50, 17, 10, 567], 0.5627435937337898"
"[63, 58, 4, 26, 3, 139], 0.48827458033573146"
"[586, 13, 143, 4, 10, 669], 0.5300785412819836"
"[157, 22, 99, 25, 5, 667], 0.5484324087956022"
"[177, 54, 74, 18, 1, 559], 0.5385378652355398"
"[78, 45, 112, 19, 4, 732], 0.4970000000000001"
"[294, 70, 86, 3, 7, 328], 0.5480355691056912"
"[528, 24, 161, 22, 1, 412], 0.28077224919093857"
"[425, 27, 172, 33, 0, 43], 0.19466666666666668"
"[285, 63, 55, 36, 2, 832], 0.5260944511217949"
"[153, 16, 23, 7, 7, 111], 0.4670989666136725"
"[220, 4, 174, 4, 2, 503], 0.4926130082251589"
"[410, 28, 8, 33, 6, 858], 0.6127983682983683"
"[246, 11, 115, 35, 5, 555], 0.5950735294117647"
"[349, 11, 18, 16, 2, 542], 0.37233490702554084"
"[252, 7, 118, 17, 1, 740], 0.4955561075781665"
"[443, 22, 177, 26, 10, 608], 0.5567404057017544"
"[536, 27, 20, 3, 8, 592], 0.4395028153153154"
"[450, 34, 28, 22, 7, 438], 0.3779657534246576"
"[398, 10, 138, 36, 10, 345], 0.29279411764705887"
"[48, 32, 37, 36, 6, 419], 0.4310057677008752"
"[298, 26, 67, 18, 4, 320], 0.41397786458333347"
"[570, 14, 127, 3, 10, 273], 0.3624117647058824"
"[333, 53, 43, 17, 2, 545], 0.4890558103975536"
"[326, 44, 5, 35, 2, 592], 0.5017811092342344"
"[5, 44, 138, 20, 5, 1029], 0.3937939747327503"
"[116, 69, 180, 14, 5, 173], 0.3906830443159923"
"[132, 9, 86, 11, 6, 1022], 0.47045534515175935"
"[416, 59, 18, 3, 4, 737], 0.5787186793306197"
"[537, 39, 169, 25, 1, 582], 0.4408788659793815"
"[477, 46, 2, 30, 9, 301], 0.35328128460686603"
"[130, 36, 161, 17, 3, 1015], 0.48172619047619053"
"[78, 0, 144, 5, 10, 777], 0.44506563706563707"
"[215, 18, 15, 11, 10, 1097], 0.5965707231844425"
"[73, 25, 104, 19, 2, 928], 0.41219755747126446"
"[37, 36, 10, 33, 6, 976], 0.3735910177595629"
"[298, 52, 56, 6, 7, 847], 0.6657400629673358"
"[252, 21, 40, 14, 9, 537], 0.7340530726256985"
"[177, 11, 42, 0, 5, 262], 0.33316767699446187"
"[325, 70, 110, 5, 5, 843], 0.675929418742586"
"[59, 67, 100, 6, 3, 687], 0.5256717612809316"
"[43, 45, 68, 2, 8, 193], 0.518630397236615"
"[557, 54, 126, 29, 5, 110], 0.26833333333333337"
"[353, 29, 80, 4, 10, 229], 0.46715138282387203"
"[352, 70, 167, 8, 0, 49], 0.2956666666666667"
"[281, 39, 112, 31, 3, 79], 0.2381666666666667"
"[249, 68, 102, 34, 5, 755], 0.6023951434878587"
"[270, 47, 156, 31, 4, 1079], 0.5005535990114305"
"[163, 33, 76, 36, 10, 933], 0.5325359056806003"
"[295, 72, 154, 12, 6, 1072], 0.6387657027363185"
"[156, 5, 66, 2, 2, 580], 0.3896370013522652"
"[142, 50, 156, 33, 1, 723], 0.5198430152143846"
"[391, 7, 12, 29, 10, 441], 0.2884609843937575"
"[354, 30, 100, 1, 4, 28], 0.2546666666666667"
"[61, 9, 111, 12, 5, 106], 0.43509174990751015"
"[427, 12, 145, 3, 1, 715], 0.5250773001508295"
"[90, 24, 161, 13, 2, 1000], 0.5038020833333334"
"[411, 39, 33, 13, 8, 935], 0.70549688057041"
"[144, 31, 29, 17, 3, 380], 0.5510800438596493"
"[410, 45, 31, 6, 5, 428], 0.4302848520249221"
"[473, 47, 60, 15, 2, 1035], 0.6081763285024155"
"[243, 48, 135, 11, 10, 297], 0.47450000000000003"
"[390, 13, 70, 20, 3, 866], 0.5496119526332474"
"[381, 4, 130, 5, 8, 654], 0.5555832433890988"
"[272, 61, 158, 32, 8, 181], 0.31766666666666665"
"[21, 41, 157, 21, 8, 17], 0.2903333333333334"
"[526, 65, 137, 14, 1, 224], 0.31233333333333335"
"[524, 40, 85, 8, 8, 220], 0.442064393939394"
"[325, 53, 48, 11, 2, 274], 0.4527834549878346"
"[529, 48, 128, 2, 4, 36], 0.2685"
"[537, 33, 6, 2, 7, 736], 0.4264879981884058"
"[257, 63, 139, 27, 3, 359], 0.3016508820798515"
"[28, 12, 19, 2, 2, 17], 0.18518627450980393"
"[27, 7, 21, 35, 4, 869], 0.2592353223222546"
"[332, 66, 52, 30, 9, 501], 0.47880938123752503"
"[415, 13, 179, 0, 4, 610], 0.4594957409193186"
"[306, 46, 101, 0, 0, 194], 0.21983333333333335"
"[93, 24, 72, 30, 7, 554], 0.5121889290012034"
"[332, 35, 105, 26, 6, 517], 0.5161594132817537"
"[192, 69, 113, 27, 9, 716], 0.6273902467411546"
"[39, 44, 128, 2, 4, 604], 0.4947891832229582"
"[539, 15, 93, 12, 2, 908], 0.5701031625205149"
"[124, 57, 11, 36, 4, 722], 0.4508475300092336"
"[579, 1, 106, 29, 2, 124], 0.05669607843137256"
"[186, 27, 115, 2, 10, 280], 0.42880952380952386"
"[436, 12, 104, 14, 1, 608], 0.40136719556243555"
"[221, 32, 10, 8, 2, 170], 0.3684068627450981"
"[327, 68, 45, 2, 0, 138], 0.33251086956521736"
"[10, 49, 105, 27, 6, 145], 0.32114942528735635"
"[410, 26, 27, 35, 2, 69], 0.2354130434782609"
"[463, 69, 61, 18, 9, 484], 0.4647446625344353"
"[244, 16, 4, 19, 8, 205], 0.33228359636537547"
"[568, 34, 166, 16, 4, 690], 0.515271739130435"
"[111, 32, 84, 36, 0, 548], 0.45196289537712897"
"[370, 40, 147, 1, 7, 992], 0.6281205477150539"
"[175, 40, 85, 7, 10, 665], 0.702327694235589"
"[311, 9, 36, 15, 3, 833], 0.5173641456582633"
"[175, 28, 138, 11, 4, 529], 0.7861817895400127"
"[82, 57, 12, 4, 6, 212], 0.5677625786163523"
"[448, 68, 178, 35, 10, 665], 0.6299122807017543"
"[175, 35, 124, 33, 9, 693], 0.6256370851370852"
"[547, 6, 11, 16, 7, 73], 0.28647669889873756"
"[90, 31, 96, 26, 6, 618], 0.511131067961165"
"[260, 39, 119, 17, 0, 693], 0.6085826118326119"
"[112, 57, 153, 2, 8, 42], 0.3195"
"[235, 7, 73, 23, 0, 270], 0.2923447712418301"
"[307, 30, 143, 28, 0, 336], 0.24350000000000002"
"[335, 15, 114, 22, 8, 1103], 0.5319138268181253"
"[272, 55, 132, 36, 1, 116], 0.21933333333333335"
"[35, 36, 104, 2, 2, 235], 0.3511347517730497"
"[523, 19, 160, 32, 3, 1107], 0.5944747064137309"
"[86, 49, 80, 35, 3, 1044], 0.3781072796934866"
"[561, 17, 12, 4, 5, 1051], 0.5879636853790041"
"[379, 23, 140, 30, 8, 314], 0.33983333333333343"
"[558, 15, 95, 7, 7, 194], 0.37277450980392157"
"[294, 16, 40, 6, 10, 1052], 0.6086942891224932"
"[139, 13, 96, 2, 0, 343], 0.5858259875378724"
"[309, 51, 62, 16, 5, 1020], 0.5599632352941177"
"[241, 63, 150, 35, 1, 574], 0.6876091753774681"
"[552, 46, 138, 23, 8, 982], 0.6120588934147997"
"[139, 30, 117, 12, 1, 861], 0.5509178281068526"
"[14, 28, 174, 17, 3, 383], 0.3446100957354222"
"[256, 23, 156, 1, 1, 152], 0.2378333333333334"
"[581, 58, 92, 26, 9, 230], 0.3383333333333334"
"[452, 1, 168, 26, 1, 938], 0.44208946862327025"
"[18, 26, 171, 14, 10, 552], 0.6142146739130436"
"[215, 34, 93, 0, 2, 545], 0.5805695718654436"
"[66, 32, 147, 24, 2, 202], 0.4095330033003301"
"[502, 54, 22, 34, 9, 579], 0.41431088082901557"
"[346, 51, 105, 1, 10, 212], 0.3603333333333334"
"[240, 3, 90, 17, 10, 157], 0.22175490196078435"
"[202, 24, 48, 36, 1, 31], 0.20516666666666666"
"[189, 14, 25, 36, 6, 976], 0.4255757845146256"
"[287, 1, 117, 17, 8, 377], 0.3290351588911427"
"[107, 56, 98, 21, 2, 890], 0.4258941947565544"
"[358, 16, 30, 15, 2, 722], 0.6517035060561621"
"[286, 57, 147, 23, 4, 320], 0.2908333333333334"
"[100, 24, 54, 27, 1, 732], 0.42488592896174865"
"[513, 54, 14, 14, 9, 363], 0.4535785123966942"
"[314, 67, 7, 9, 9, 854], 0.7078496291959409"
"[513, 6, 118, 19, 7, 247], 0.20734313725490197"
"[506, 44, 32, 11, 9, 694], 0.5497804995196928"
"[535, 70, 88, 18, 3, 929], 0.5447091855041264"
"[215, 13, 161, 35, 0, 892], 0.4498376033148686"
"[361, 66, 140, 7, 7, 533], 0.6599637273295809"
"[501, 43, 132, 28, 4, 1097], 0.5894205408690368"
"[198, 60, 94, 24, 3, 576], 0.5693723958333333"
"[225, 61, 68, 21, 7, 640], 0.6072526041666668"
"[152, 55, 138, 26, 3, 727], 0.5396845483723064"
"[524, 30, 114, 7, 9, 1070], 0.7539680685358257"
"[133, 15, 128, 32, 0, 407], 0.5088887604181723"
"[236, 59, 119, 6, 8, 997], 0.6206374958207957"
"[256, 70, 137, 8, 2, 639], 0.7198118153364633"
"[514, 25, 44, 10, 9, 979], 0.7516188287368063"
"[318, 6, 42, 4, 9, 220], 0.3548317736185384"
"[84, 38, 41, 28, 2, 111], 0.2712027027027028"
"[63, 62, 113, 0, 2, 299], 0.39665607580824974"
"[205, 53, 99, 20, 5, 376], 0.6855722517730497"
"[154, 15, 86, 35, 4, 473], 0.5422924802056129"
"[197, 64, 149, 28, 0, 318], 0.3411289308176101"
"[132, 35, 162, 17, 8, 359], 0.5686773444753948"
"[1, 42, 140, 14, 8, 238], 0.4042675070028012"
"[335, 4, 111, 8, 1, 571], 0.48454482160640083"
"[103, 25, 68, 0, 9, 730], 0.53587899543379"
"[526, 20, 134, 3, 0, 627], 0.4296794258373206"
"[485, 13, 43, 36, 3, 720], 0.36186325571895417"
"[274, 65, 151, 30, 1, 27], 0.20450000000000002"
"[122, 45, 13, 28, 7, 701], 0.4875448169281978"
"[543, 5, 49, 26, 10, 182], 0.38211500754147826"
"[209, 0, 16, 2, 10, 143], 0.22628088578088584"
"[177, 58, 170, 20, 9, 160], 0.32666666666666666"
"[210, 54, 179, 8, 8, 147], 0.4120000000000001"
"[261, 45, 155, 12, 5, 482], 0.7313966113416323"
"[392, 39, 13, 23, 6, 1104], 0.5115559329710145"
"[568, 27, 64, 5, 4, 922], 0.5338062183658712"
"[117, 15, 14, 6, 3, 715], 0.4881043466337585"
"[422, 62, 80, 15, 3, 330], 0.4561363636363637"
"[293, 58, 104, 13, 10, 1090], 0.6474617737003058"
"[392, 18, 17, 3, 8, 201], 0.3981455223880597"
"[495, 51, 14, 23, 1, 754], 0.38741357206012383"
"[214, 53, 155, 27, 6, 114], 0.28150000000000003"
"[210, 34, 133, 13, 1, 1077], 0.5133795264623957"
"[459, 18, 141, 32, 1, 326], 0.25433333333333336"
"[196, 15, 22, 21, 1, 611], 0.4570453772343635"
"[313, 27, 177, 12, 4, 265], 0.3816666666666667"
"[461, 50, 72, 25, 0, 765], 0.4758496732026144"
"[43, 38, 64, 6, 3, 380], 0.4988596491228071"
"[484, 31, 85, 14, 9, 552], 0.5391807065217392"
"[46, 52, 159, 9, 10, 155], 0.599220430107527"
"[132, 2, 93, 24, 1, 420], 0.3654963235294118"
"[225, 36, 176, 23, 3, 853], 0.5614382571316922"
"[23, 70, 160, 7, 1, 309], 0.3762168284789645"
"[517, 27, 58, 14, 2, 125], 0.30833333333333335"
"[489, 22, 151, 10, 4, 74], 0.37483333333333346"
"[547, 60, 31, 17, 3, 101], 0.4014867986798681"
"[334, 8, 50, 18, 1, 758], 0.5006387681721766"
"[109, 68, 50, 1, 3, 12], 0.23950000000000002"
"[543, 40, 83, 35, 10, 738], 0.48821849593495936"
"[552, 51, 64, 6, 9, 546], 0.520945054945055"
"[274, 35, 155, 35, 7, 221], 0.31183333333333335"
"[502, 44, 172, 24, 6, 755], 0.5373289183222957"
"[81, 63, 110, 2, 6, 575], 0.5434420289855073"
"[374, 69, 70, 3, 2, 58], 0.2596666666666667"
"[363, 44, 177, 30, 5, 848], 0.670540192610063"
"[345, 1, 22, 8, 9, 357], 0.3119159663865547"
"[427, 0, 55, 30, 7, 1025], 0.40011178861788627"
"[136, 67, 180, 34, 8, 11], 0.2893333333333334"
"[143, 48, 71, 2, 2, 160], 0.2641666666666667"
"[75, 33, 167, 25, 3, 1021], 0.41823318641854396"
"[508, 41, 146, 27, 9, 402], 0.4153208955223881"
"[340, 54, 178, 35, 10, 958], 0.6673818719554628"
"[78, 12, 106, 21, 4, 223], 0.39440750021981896"
"[162, 15, 88, 12, 0, 764], 0.5481209321424906"
"[403, 14, 31, 14, 8, 17], 0.3322450980392157"
"[335, 25, 26, 10, 7, 553], 0.6319722724532852"
"[186, 38, 41, 9, 4, 947], 0.5606658746920099"
"[401, 44, 153, 22, 5, 841], 0.6835179349980183"
"[443, 26, 99, 19, 9, 1057], 0.6397924156417536"
"[198, 69, 50, 20, 6, 664], 0.5575604919678716"
"[212, 49, 128, 16, 10, 356], 0.6055411985018726"
"[112, 63, 134, 20, 7, 710], 0.560674882629108"
"[44, 55, 66, 26, 2, 396], 0.4121805555555556"
"[236, 56, 112, 27, 4, 841], 0.5500681728101466"
"[578, 16, 119, 2, 9, 297], 0.3634705882352942"
"[500, 57, 9, 27, 9, 998], 0.6366413660654644"
"[295, 14, 70, 26, 0, 251], 0.35520924146551053"
"[425, 40, 59, 36, 6, 159], 0.3269716981132076"
"[281, 9, 146, 4, 4, 1093], 0.4582576915487147"
"[462, 61, 168, 33, 4, 895], 0.6560707635009311"
"[3, 46, 172, 15, 0, 483], 0.3912142857142858"
"[227, 61, 153, 30, 10, 258], 0.35550000000000004"
"[203, 0, 97, 31, 1, 53], 0.021333333333333336"
"[167, 44, 11, 0, 7, 1100], 0.42226325757575767"
"[42, 3, 54, 7, 7, 334], 0.40241508160150297"
"[572, 26, 7, 28, 3, 773], 0.35041149202242344"
"[393, 5, 20, 12, 6, 770], 0.6010020371785078"
"[376, 50, 130, 19, 6, 242], 0.3153333333333333"
"[588, 34, 139, 33, 1, 174], 0.229"
"[117, 64, 73, 11, 0, 1054], 0.46230178684376977"
"[229, 1, 93, 6, 5, 91], 0.16369607843137257"
"[38, 29, 118, 14, 4, 973], 0.4767079479273724"
"[441, 49, 25, 16, 6, 215], 0.4028391472868217"
"[177, 70, 16, 11, 1, 41], 0.33213821138211386"
"[450, 34, 48, 17, 10, 468], 0.4760769230769231"
"[316, 26, 159, 11, 3, 38], 0.3438333333333334"
"[379, 52, 165, 2, 5, 811], 0.7188638512124949"
"[469, 1, 84, 34, 10, 599], 0.30159730269403257"
"[359, 38, 118, 30, 6, 679], 0.6712299950908198"
"[356, 72, 126, 31, 5, 297], 0.29950000000000004"
"[406, 32, 169, 32, 10, 1068], 0.6487497659176031"
"[571, 9, 49, 1, 9, 846], 0.39173840564594625"
"[108, 40, 91, 5, 10, 933], 0.573097266881029"
"[557, 23, 71, 3, 1, 796], 0.3969580192629816"
"[411, 69, 83, 22, 1, 121], 0.22016666666666668"
"[28, 5, 14, 1, 1, 484], 0.20329822962242752"
"[97, 49, 52, 6, 10, 149], 0.5405212527964206"
"[330, 54, 23, 22, 0, 488], 0.32063917349726767"
"[178, 35, 97, 7, 1, 174], 0.3165"
"[80, 26, 125, 15, 6, 216], 0.5461851851851852"
"[279, 38, 151, 21, 6, 684], 0.6839287280701755"
"[319, 44, 119, 0, 3, 376], 0.3972743794326242"
"[204, 68, 28, 16, 3, 951], 0.4875567823343848"
"[178, 22, 70, 3, 7, 524], 0.6322999363867685"
"[15, 33, 74, 25, 0, 1016], 0.3096897965879265"
"[246, 4, 136, 30, 3, 693], 0.46659816653934305"
"[86, 1, 113, 5, 10, 486], 0.4769959755507141"
"[54, 28, 130, 11, 3, 428], 0.5982609034267913"
"[266, 21, 116, 36, 6, 1067], 0.5102758512964699"
"[471, 54, 127, 30, 0, 591], 0.3867296954314721"
"[414, 5, 127, 30, 3, 1035], 0.4276651747655585"
"[512, 38, 28, 9, 5, 74], 0.4032117117117117"
"[268, 24, 162, 3, 0, 181], 0.2551666666666667"
"[342, 50, 14, 31, 2, 100], 0.29479166666666673"
"[467, 66, 149, 28, 5, 226], 0.28766666666666674"
"[306, 33, 96, 14, 10, 479], 0.6377404314544188"
"[341, 2, 23, 16, 8, 864], 0.48787508510348593"
"[120, 43, 19, 15, 9, 241], 0.6885847164591978"
"[21, 60, 67, 19, 0, 976], 0.3302700648907104"
"[292, 30, 179, 12, 2, 399], 0.37900000000000006"
"[338, 17, 9, 10, 1, 1078], 0.5560186301793446"
"[21, 5, 25, 31, 9, 330], 0.2899766042780749"
"[353, 54, 157, 4, 5, 727], 0.7651745758826227"
"[511, 68, 87, 35, 4, 438], 0.4036078767123288"
"[150, 41, 71, 22, 10, 370], 0.6668186936936938"
"[42, 37, 155, 21, 1, 889], 0.4071834458192726"
"[280, 52, 75, 26, 8, 633], 0.6697081358609795"
"[367, 19, 41, 5, 10, 305], 0.48884562841530055"
"[154, 38, 121, 33, 6, 1085], 0.45490975422427044"
"[467, 39, 130, 18, 9, 38], 0.33133333333333337"
"[173, 4, 121, 30, 10, 91], 0.18428431372549023"
"[351, 63, 132, 25, 3, 1070], 0.51851246105919"
"[507, 58, 161, 17, 10, 951], 0.7294534700315457"
"[523, 5, 82, 3, 7, 298], 0.3936560073693908"
"[352, 51, 175, 13, 6, 893], 0.7401154348637552"
"[555, 4, 19, 24, 5, 119], 0.20129341736694678"
"[476, 42, 165, 15, 2, 110], 0.2933333333333334"
"[321, 68, 140, 5, 4, 511], 0.6403525766470972"
"[392, 42, 48, 18, 9, 582], 0.4937353951890034"
"[121, 42, 180, 11, 1, 471], 0.5428577494692146"
"[1, 67, 161, 26, 6, 70], 0.28130952380952384"
"[128, 41, 53, 31, 0, 204], 0.49619362745098045"
"[39, 11, 41, 14, 3, 752], 0.40997789554651654"
"[546, 57, 32, 12, 8, 481], 0.49885169785169786"
"[75, 67, 106, 27, 8, 713], 0.5286159420289855"
"[408, 43, 153, 14, 8, 152], 0.3878333333333334"
"[363, 68, 122, 9, 8, 347], 0.5213780019212297"
"[520, 31, 99, 6, 5, 877], 0.6155850437096161"
"[338, 26, 117, 27, 7, 585], 0.619027777777778"
"[409, 72, 84, 6, 5, 734], 0.6794518619436877"
"[48, 2, 132, 14, 3, 430], 0.3841324669402645"
"[528, 61, 88, 32, 9, 17], 0.30283333333333334"
"[146, 16, 84, 32, 8, 941], 0.4890580838073806"
"[408, 19, 10, 22, 6, 409], 0.3421275468622657"
"[132, 0, 18, 19, 8, 960], 0.28003906250000005"
"[38, 19, 161, 4, 8, 475], 0.5367982456140352"
"[430, 39, 108, 27, 6, 656], 0.5046458333333333"
"[208, 35, 42, 28, 9, 401], 0.6425502909393185"
"[197, 66, 173, 13, 0, 118], 0.29466666666666663"
"[3, 5, 17, 14, 10, 771], 0.3889281872281987"
"[28, 65, 51, 1, 9, 137], 0.47392822384428235"
"[546, 31, 178, 13, 9, 1], 0.38766666666666666"
"[426, 47, 137, 32, 6, 23], 0.26633333333333337"
"[225, 1, 144, 36, 3, 885], 0.3544192422731805"
"[371, 2, 152, 22, 7, 951], 0.47103779303519516"
"[276, 33, 84, 11, 3, 892], 0.6376842301943201"
"[577, 15, 159, 11, 4, 372], 0.38994117647058824"
"[511, 23, 178, 25, 4, 281], 0.2843333333333334"
"[476, 53, 111, 5, 6, 553], 0.5112557263411693"
"[90, 35, 2, 15, 6, 1105], 0.4324057315233786"
"[465, 0, 49, 31, 10, 1065], 0.4373767605633803"
"[567, 57, 31, 10, 10, 271], 0.5362875153751538"
"[399, 35, 170, 4, 4, 636], 0.6584764150943397"
"[4, 48, 66, 33, 1, 1031], 0.3101138053669577"
"[542, 20, 15, 19, 1, 637], 0.32970473574045006"
"[144, 66, 40, 35, 2, 850], 0.4275980392156863"
"[188, 9, 148, 30, 6, 54], 0.18326470588235297"
"[292, 60, 120, 30, 9, 540], 0.6932407407407407"
"[235, 2, 102, 17, 4, 884], 0.39923058069381606"
"[214, 12, 155, 7, 3, 83], 0.2711862745098039"
"[36, 45, 86, 10, 9, 193], 0.5504309153713299"
"[36, 39, 179, 16, 2, 1056], 0.4330021306818183"
"[12, 8, 25, 18, 1, 934], 0.23903945186211534"
"[455, 24, 5, 9, 4, 802], 0.6350911263507897"
"[376, 68, 75, 16, 3, 550], 0.45104166666666673"
"[45, 66, 130, 5, 2, 417], 0.5142841726618705"
"[177, 22, 141, 16, 4, 227], 0.3253333333333333"
"[447, 33, 146, 12, 8, 869], 0.8034405446873802"
"[270, 1, 80, 8, 6, 436], 0.44562268393595983"
"[147, 35, 5, 6, 9, 37], 0.44451126126126134"
"[294, 39, 86, 31, 10, 684], 0.7003486842105264"
"[432, 52, 15, 15, 7, 30], 0.3425000000000001"
"[370, 62, 93, 12, 7, 336], 0.5927187500000001"
"[94, 22, 137, 16, 9, 332], 0.5468995983935744"
"[95, 36, 127, 13, 6, 63], 0.36050000000000004"
"[430, 2, 68, 9, 9, 717], 0.5363635655098861"
"[144, 60, 43, 27, 0, 639], 0.43821948356807516"
"[405, 67, 79, 20, 2, 642], 0.46362967289719625"
"[469, 46, 137, 19, 9, 1072], 0.6624888837064677"
"[13, 2, 19, 18, 4, 1], 0.09722549019607846"
"[517, 60, 83, 10, 4, 872], 0.6456715405198779"
"[442, 39, 33, 3, 4, 561], 0.3960735294117647"
"[8, 13, 122, 10, 5, 371], 0.49689358384863375"
