0.7003985849,"[276, 23, 122, 6, 2, 636]"
0.4428447547,"[140, 26, 23, 7, 0, 985]"
0.4763864734,"[516, 17, 208, 25, 8, 621]"
0.4928900935,"[39, 1, 217, 3, 18, 841]"
0.659503082,"[274, 43, 229, 31, 5, 703]"
0.6765365616,"[117, 47, 162, 12, 19, 857]"
0.7242733558,"[200, 22, 239, 10, 2, 892]"
0.5444787608,"[358, 36, 139, 21, 0, 616]"
0.6762369375,"[385, 19, 73, 2, 8, 874]"
0.7136940568,"[268, 10, 191, 13, 9, 548]"
0.4704878049,"[490, 45, 220, 20, 15, 615]"
0.4475650486,"[143, 11, 44, 23, 18, 904]"
0.5431805556,"[147, 4, 141, 10, 19, 918]"
0.6029163867,"[473, 21, 74, 36, 5, 893]"
0.3371660429,"[578, 0, 19, 7, 12, 668]"
0.3838684259,"[27, 4, 86, 2, 15, 535]"
0.7427078978,"[440, 42, 246, 30, 5, 861]"
0.7945998062,"[266, 25, 161, 16, 10, 516]"
0.3990784016,"[460, 48, 122, 29, 1, 659]"
0.4047496619,"[539, 8, 171, 36, 3, 841]"
0.5183632611,"[571, 21, 34, 19, 6, 969]"
0.538231982,"[375, 27, 103, 21, 0, 925]"
0.6404534413,"[399, 40, 4, 24, 14, 741]"
0.5131267218,"[569, 24, 32, 6, 12, 605]"
0.3202876523,"[502, 0, 138, 3, 6, 602]"
0.4226903153,"[150, 19, 113, 29, 1, 962]"
0.5453788799,"[215, 23, 108, 2, 7, 988]"
0.4137893258,"[575, 17, 14, 19, 9, 534]"
0.7037452186,"[403, 47, 205, 22, 4, 732]"
0.4220673389,"[9, 45, 13, 5, 3, 719]"
0.4525168196,"[309, 25, 44, 33, 0, 981]"
0.3714901961,"[487, 11, 246, 12, 5, 526]"
0.4086256978,"[8, 0, 77, 10, 15, 836]"
0.4782051295,"[582, 3, 83, 10, 18, 879]"
0.711907849,"[384, 43, 203, 27, 12, 671]"
0.3974944614,"[63, 5, 172, 30, 20, 924]"
0.5904919436,"[365, 40, 100, 21, 7, 993]"
0.5967698618,"[104, 37, 121, 22, 20, 579]"
0.5216842105,"[519, 26, 108, 18, 20, 513]"
0.5169659861,"[116, 11, 157, 10, 4, 981]"
0.6085624157,"[256, 34, 59, 5, 2, 741]"
0.5672381369,"[520, 28, 171, 16, 1, 857]"
0.3912617221,"[518, 2, 165, 31, 20, 575]"
0.4655147059,"[524, 45, 74, 3, 7, 510]"
0.552767507,"[352, 1, 208, 22, 18, 875]"
0.5273866752,"[521, 45, 94, 20, 12, 778]"
0.7106294326,"[268, 19, 155, 23, 9, 705]"
0.7646236559,"[345, 31, 168, 20, 15, 620]"
0.6621689291,"[252, 35, 32, 7, 14, 884]"
0.5417494496,"[458, 39, 140, 31, 2, 757]"
0.4905264688,"[200, 4, 60, 15, 5, 563]"
0.7343843537,"[319, 40, 232, 27, 7, 784]"
0.4919698276,"[549, 23, 20, 4, 19, 696]"
0.7008301554,"[139, 17, 109, 8, 10, 708]"
0.6068035846,"[188, 30, 174, 35, 17, 902]"
0.4869835211,"[582, 1, 186, 10, 16, 799]"
0.649752324,"[305, 42, 148, 19, 9, 502]"
0.4432278107,"[491, 21, 50, 26, 11, 507]"
0.4825675505,"[541, 41, 10, 2, 11, 792]"
0.5983379397,"[255, 18, 29, 32, 6, 597]"
0.398,"[518, 24, 235, 31, 15, 513]"
0.4875926239,"[22, 18, 115, 29, 19, 888]"
0.6068900146,"[454, 35, 69, 36, 3, 913]"
0.6200484857,"[240, 12, 50, 3, 9, 606]"
0.635065425,"[209, 22, 140, 15, 2, 698]"
0.6784026134,"[343, 18, 18, 30, 19, 676]"
0.6172019149,"[253, 16, 142, 28, 11, 897]"
0.7783823529,"[390, 13, 122, 9, 7, 765]"
0.6412978913,"[257, 40, 33, 24, 15, 656]"
0.6910469349,"[314, 23, 118, 8, 7, 522]"
0.6262662863,"[157, 25, 215, 26, 7, 701]"
0.4834098855,"[6, 13, 223, 36, 5, 793]"
0.6327289562,"[75, 41, 228, 13, 2, 891]"
0.4813312147,"[4, 39, 53, 18, 14, 590]"
0.4345100831,"[387, 8, 76, 36, 6, 632]"
0.4710699486,"[227, 2, 249, 36, 6, 794]"
0.5984102308,"[421, 47, 79, 36, 5, 751]"
0.9144171442,"[351, 43, 170, 10, 16, 698]"
0.8810952381,"[377, 48, 234, 14, 16, 875]"
0.5675834121,"[238, 9, 212, 22, 2, 809]"
0.6043562328,"[524, 29, 10, 31, 14, 968]"
0.5544781073,"[251, 24, 184, 18, 2, 944]"
0.4288231853,"[94, 16, 15, 5, 0, 584]"
0.4449518542,"[127, 2, 191, 2, 17, 892]"
0.667534904,"[292, 35, 74, 10, 6, 955]"
0.480807971,"[565, 45, 102, 24, 9, 782]"
0.5973247056,"[502, 41, 63, 18, 17, 821]"
0.4204544365,"[17, 27, 244, 3, 7, 556]"
0.5756702296,"[549, 37, 168, 31, 13, 842]"
0.4918815988,"[63, 6, 46, 9, 12, 585]"
0.7018010753,"[151, 44, 209, 33, 20, 775]"
0.6417194719,"[15, 43, 152, 8, 17, 707]"
0.7091927598,"[186, 17, 204, 1, 9, 709]"
0.4669283964,"[57, 9, 166, 7, 0, 560]"
0.6192583782,"[228, 41, 11, 28, 18, 557]"
0.656604336,"[352, 46, 12, 18, 6, 738]"
0.4882668828,"[562, 24, 96, 30, 10, 617]"
0.5686123444,"[415, 38, 78, 29, 4, 991]"
0.5303098353,"[69, 18, 195, 0, 2, 688]"
0.6511477025,"[307, 9, 62, 8, 6, 594]"
0.5714347535,"[414, 46, 66, 18, 17, 1244]"
0.5358097682,"[114, 16, 249, 30, 14, 1069]"
0.3368333333,"[506, 45, 141, 27, 10, 146]"
0.4434817969,"[88, 17, 243, 4, 8, 1497]"
0.266754902,"[387, 3, 25, 8, 15, 52]"
0.5340623782,"[37, 43, 233, 8, 16, 513]"
0.5663013699,"[198, 26, 224, 22, 17, 1095]"
0.38,"[456, 32, 250, 5, 12, 30]"
0.5275081904,"[181, 4, 150, 8, 2, 638]"
0.456355042,"[315, 40, 15, 13, 6, 1547]"
0.4002596719,"[216, 15, 45, 13, 5, 1522]"
0.7584463869,"[244, 17, 111, 9, 3, 429]"
0.4983072484,"[322, 35, 39, 6, 16, 361]"
0.456875,"[390, 43, 46, 31, 19, 1500]"
0.5555830336,"[310, 30, 134, 9, 15, 1668]"
0.3404803922,"[311, 5, 153, 10, 15, 212]"
0.3028431936,"[19, 25, 176, 24, 5, 1741]"
0.5173771676,"[183, 39, 238, 13, 13, 1730]"
0.9367610873,"[278, 20, 175, 9, 12, 699]"
0.4408333333,"[381, 24, 196, 5, 18, 395]"
0.4650457734,"[493, 4, 130, 17, 18, 749]"
0.228,"[454, 35, 107, 35, 3, 18]"
0.3158602941,"[513, 8, 248, 25, 6, 672]"
0.5670680751,"[70, 35, 24, 6, 12, 426]"
0.5512310606,"[365, 35, 11, 10, 20, 1650]"
0.6229022989,"[148, 25, 213, 11, 3, 290]"
0.5481641227,"[283, 7, 167, 22, 11, 896]"
0.6613505747,"[376, 42, 2, 36, 20, 725]"
0.5043710038,"[470, 30, 189, 4, 2, 1418]"
0.4503657598,"[419, 17, 126, 27, 19, 1948]"
0.4205940949,"[68, 0, 13, 9, 15, 302]"
0.1125098039,"[487, 6, 192, 36, 3, 53]"
0.4125715029,"[368, 18, 18, 32, 16, 1923]"
0.402,"[444, 18, 249, 21, 14, 537]"
0.4850731419,"[580, 7, 39, 23, 19, 1265]"
0.5130497392,"[94, 15, 128, 28, 6, 654]"
0.6219827277,"[244, 31, 34, 3, 7, 743]"
0.5185975549,"[182, 45, 69, 25, 11, 1002]"
0.3116863764,"[240, 7, 14, 13, 4, 1444]"
0.3508333333,"[474, 34, 201, 2, 13, 80]"
0.3085370464,"[145, 26, 146, 20, 4, 1984]"
0.5053439349,"[529, 32, 131, 10, 0, 1690]"
0.2841678858,"[30, 43, 37, 28, 1, 1162]"
0.3156666667,"[392, 43, 37, 0, 15, 19]"
0.2481883761,"[236, 1, 178, 31, 14, 1796]"
0.1598921569,"[562, 2, 135, 34, 10, 77]"
0.742048522,"[437, 31, 155, 33, 13, 857]"
0.4920014881,"[413, 28, 158, 16, 7, 1680]"
0.1941053922,"[3, 5, 1, 19, 8, 1350]"
0.5135281526,"[239, 42, 109, 9, 14, 1927]"
0.3521372549,"[534, 16, 192, 29, 17, 304]"
0.4360416667,"[532, 17, 29, 18, 5, 100]"
0.3871405118,"[10, 9, 67, 16, 16, 1034]"
0.510175112,"[112, 37, 234, 19, 4, 967]"
0.5753124098,"[22, 17, 221, 18, 12, 693]"
0.49141887,"[135, 2, 216, 8, 11, 574]"
0.3660082388,"[59, 48, 99, 1, 11, 1851]"
0.5584632664,"[384, 28, 230, 7, 15, 1892]"
0.2862058824,"[367, 7, 227, 19, 11, 429]"
0.548428733,"[522, 4, 222, 6, 16, 1326]"
0.2711666667,"[571, 42, 208, 30, 4, 202]"
0.587669645,"[561, 45, 98, 18, 10, 1399]"
0.4575844454,"[218, 8, 38, 11, 19, 1296]"
0.5918936782,"[528, 37, 165, 14, 3, 638]"
0.5073923724,"[437, 36, 23, 14, 16, 614]"
0.6506362098,"[182, 44, 108, 21, 10, 591]"
0.4804240506,"[126, 39, 44, 24, 3, 474]"
0.4646888866,"[134, 13, 121, 15, 20, 1278]"
0.5608118976,"[174, 18, 8, 6, 14, 1003]"
0.5142628205,"[474, 27, 59, 15, 12, 325]"
0.6314583333,"[418, 41, 105, 33, 6, 750]"
0.4140196078,"[587, 5, 146, 31, 3, 1275]"
0.6103210291,"[133, 39, 177, 18, 10, 298]"
0.5500501429,"[438, 32, 84, 0, 20, 1283]"
0.5311395079,"[24, 20, 126, 22, 19, 718]"
0.2819171904,"[25, 0, 127, 5, 16, 1273]"
0.383024339,"[68, 24, 58, 34, 11, 1349]"
0.5765513801,"[554, 28, 59, 19, 3, 1111]"
0.3443541667,"[89, 28, 7, 21, 10, 1500]"
0.4597419195,"[273, 45, 185, 29, 17, 1516]"
0.4456831832,"[106, 48, 138, 9, 6, 1665]"
0.4401253388,"[518, 38, 245, 25, 4, 1845]"
0.333,"[194, 38, 96, 23, 10, 123]"
0.3973959111,"[565, 2, 239, 20, 11, 1576]"
0.6394284603,"[465, 16, 161, 9, 13, 542]"
0.4238836478,"[237, 41, 38, 0, 15, 265]"
0.5539166667,"[451, 48, 10, 14, 19, 36]"
0.7817438795,"[166, 18, 157, 7, 13, 531]"
0.7120883534,"[171, 42, 88, 2, 19, 415]"
0.6245887936,"[104, 43, 33, 8, 18, 641]"
0.4831222944,"[464, 38, 61, 35, 1, 1155]"
0.4285,"[290, 42, 173, 13, 13, 171]"
0.5322880763,"[334, 18, 196, 14, 5, 1381]"
0.2557686058,"[316, 5, 148, 3, 3, 1810]"
0.5103697706,"[364, 27, 140, 18, 5, 494]"
0.3702017869,"[95, 10, 3, 8, 5, 1167]"
0.3970031194,"[498, 36, 221, 33, 0, 1683]"
0.2752774024,"[90, 9, 84, 31, 11, 1654]"
0.6700783874,"[499, 11, 184, 4, 17, 892]"
0.4599752909,"[488, 11, 222, 2, 20, 1845]"
0.3798954525,"[160, 22, 69, 11, 0, 1477]"
0.397,"[281, 32, 126, 5, 9, 207]"
0.5635993125,"[330, 10, 32, 17, 17, 924]"
0.3589521179,"[180, 0, 228, 19, 3, 362]"
0.5114593207,"[191, 34, 49, 1, 13, 1055]"
0.6421700213,"[428, 34, 154, 32, 10, 1093]"
0.189254902,"[512, 3, 219, 25, 12, 187]"
0.5005406722,"[109, 25, 45, 3, 6, 838]"
0.5911889389,"[178, 35, 13, 12, 10, 999]"
0.6201092528,"[359, 13, 129, 7, 19, 1158]"
0.5827452119,"[209, 30, 203, 0, 3, 818]"
0.4849165392,"[475, 36, 215, 6, 4, 1962]"
0.3248276937,"[60, 27, 195, 20, 0, 1256]"
0.6646226636,"[219, 32, 85, 13, 4, 642]"
0.4435,"[158, 34, 37, 9, 3, 111]"
0.1727352941,"[575, 8, 133, 21, 4, 207]"
0.3611109011,"[453, 25, 40, 4, 0, 529]"
0.3136370178,"[167, 18, 104, 23, 4, 1737]"
0.4779778393,"[436, 44, 124, 8, 3, 1805]"
0.3719712526,"[535, 41, 144, 32, 1, 1948]"
0.3121538615,"[378, 5, 18, 23, 4, 1225]"
0.4515374332,"[284, 47, 152, 13, 5, 1870]"
0.5507926692,"[240, 47, 185, 5, 2, 1039]"
0.3256892011,"[494, 11, 114, 2, 0, 1675]"
0.2960555556,"[2, 20, 147, 28, 4, 18]"
0.269057308,"[354, 11, 34, 25, 2, 1572]"
0.5235674157,"[384, 34, 42, 9, 3, 1335]"
0.3887674175,"[178, 39, 249, 35, 2, 1354]"
0.5819872219,"[387, 13, 132, 27, 4, 890]"
0.305527844,"[85, 28, 153, 17, 1, 1679]"
0.3066082202,"[484, 10, 7, 5, 0, 1833]"
0.5212459506,"[378, 16, 126, 31, 5, 1127]"
0.6873630137,"[540, 35, 142, 14, 4, 1095]"
0.3766863739,"[150, 37, 190, 14, 0, 1480]"
0.2728333333,"[215, 19, 88, 23, 4, 212]"
0.348694768,"[498, 7, 241, 23, 5, 1732]"
0.6298069737,"[469, 25, 155, 2, 1, 901]"
0.3213398163,"[271, 23, 42, 1, 3, 1851]"
0.480953869,"[371, 6, 185, 2, 1, 952]"
0.353,"[496, 29, 237, 5, 2, 468]"
0.4198458254,"[327, 6, 90, 25, 3, 930]"
0.2141666667,"[540, 40, 228, 33, 1, 85]"
0.6188621795,"[214, 31, 133, 15, 0, 650]"
0.3153333333,"[524, 44, 107, 18, 5, 242]"
0.1648807683,"[401, 2, 36, 22, 0, 1522]"
0.1504135539,"[172, 0, 168, 34, 5, 1874]"
0.2425,"[587, 39, 141, 27, 1, 255]"
0.4071084559,"[583, 11, 59, 11, 3, 408]"
0.3190555857,"[7, 12, 31, 5, 1, 271]"
0.2331666667,"[222, 41, 116, 19, 2, 49]"
0.5040757576,"[84, 38, 56, 26, 4, 154]"
0.2207745098,"[344, 15, 200, 31, 4, 32]"
0.7168378076,"[86, 41, 112, 11, 4, 447]"
0.521079434,"[560, 27, 146, 4, 4, 1496]"
0.2675196078,"[330, 12, 206, 12, 2, 61]"
0.3727576726,"[90, 1, 36, 10, 4, 828]"
0.3363122011,"[383, 6, 183, 4, 5, 1759]"
0.4619719169,"[529, 14, 232, 36, 2, 1402]"
0.3926286461,"[418, 31, 107, 23, 5, 1817]"
0.3642941042,"[75, 25, 250, 2, 3, 1453]"
0.6437911101,"[464, 26, 245, 36, 4, 1048]"
0.3024966246,"[526, 4, 240, 21, 5, 1917]"
0.5060173247,"[489, 12, 106, 22, 3, 1095]"
0.3929943481,"[367, 26, 26, 28, 1, 1268]"
0.5995445453,"[450, 8, 159, 16, 3, 917]"
0.2444138277,"[10, 24, 72, 19, 2, 1996]"
0.3322812852,"[254, 25, 137, 24, 1, 1481]"
0.3953442213,"[50, 15, 24, 1, 5, 832]"
0.2753261461,"[25, 25, 117, 32, 0, 1287]"
0.263,"[307, 30, 228, 35, 5, 78]"
0.3596312729,"[28, 20, 178, 8, 1, 1634]"
0.4411770833,"[306, 31, 61, 35, 4, 1192]"
0.3195643564,"[426, 47, 24, 29, 1, 606]"
0.3815183616,"[511, 24, 13, 35, 1, 1475]"
0.416431505,"[557, 10, 75, 22, 4, 925]"
0.5203730159,"[29, 43, 68, 5, 0, 252]"
0.2401666667,"[268, 29, 50, 3, 1, 16]"
0.2875234668,"[68, 42, 98, 23, 4, 1598]"
0.3868193118,"[186, 45, 59, 5, 2, 1361]"
0.4069065041,"[22, 27, 200, 10, 0, 164]"
0.5175327213,"[500, 25, 49, 27, 0, 1062]"
0.5780357704,"[337, 31, 60, 26, 4, 848]"
0.432558497,"[500, 7, 186, 22, 0, 1141]"
0.2851666667,"[527, 46, 190, 15, 2, 61]"
0.2584511046,"[133, 37, 9, 24, 2, 1539]"
0.3280969064,"[245, 44, 205, 19, 1, 1891]"
0.2135196078,"[216, 12, 134, 19, 3, 187]"
0.4513134975,"[78, 41, 250, 36, 1, 731]"
0.04783333333,"[378, 0, 234, 26, 3, 62]"
0.6318496377,"[66, 23, 100, 9, 1, 368]"
0.3720994398,"[485, 5, 124, 18, 5, 441]"
0.278004386,"[327, 36, 5, 26, 4, 95]"
0.5704507576,"[271, 21, 191, 11, 4, 1254]"
0.3629599709,"[398, 19, 48, 0, 4, 458]"
0.3315609789,"[365, 32, 31, 31, 3, 1849]"
0.4961728479,"[502, 38, 139, 9, 2, 1847]"
0.3806187943,"[242, 40, 8, 31, 4, 376]"
0.1980392157,"[433, 7, 156, 36, 5, 350]"
0.5664548949,"[276, 13, 87, 17, 1, 695]"
0.5008975931,"[238, 21, 59, 11, 0, 367]"
0.2698509587,"[138, 18, 57, 1, 1, 1669]"
0.4186790315,"[326, 15, 191, 23, 3, 1338]"
0.6602479036,"[446, 31, 174, 33, 5, 954]"
0.4298250268,"[182, 45, 4, 6, 4, 1244]"
0.2326299534,"[111, 0, 11, 8, 4, 1287]"
0.5529431599,"[205, 18, 122, 16, 2, 865]"
0.4278736102,"[393, 48, 161, 30, 5, 1529]"
0.4721524064,"[90, 16, 90, 19, 5, 165]"
0.2613660653,"[397, 10, 85, 22, 1, 1720]"
0.1728529412,"[88, 12, 38, 20, 2, 93]"
0.653208007,"[150, 36, 156, 13, 5, 766]"
0.304423571,"[95, 23, 204, 24, 2, 1557]"
0.3421393378,"[4, 35, 63, 17, 1, 1052]"
0.3544215686,"[525, 17, 38, 35, 2, 153]"
0.2364087622,"[100, 3, 52, 10, 3, 1822]"
0.3376715116,"[569, 26, 191, 20, 2, 516]"
0.2753241619,"[71, 21, 94, 26, 3, 1581]"
0.2421666667,"[119, 45, 27, 4, 0, 28]"
0.4522284163,"[472, 13, 35, 20, 4, 779]"
0.480912081,"[176, 12, 157, 27, 4, 372]"
0.3866902149,"[450, 5, 133, 20, 0, 1091]"
0.5101086957,"[183, 33, 70, 20, 16, 1035]"
0.4385751254,"[217, 34, 142, 25, 27, 1462]"
0.1664811343,"[123, 2, 132, 33, 5, 1506]"
0.7053924971,"[404, 8, 244, 36, 17, 951]"
0.4277510639,"[16, 12, 105, 4, 37, 1092]"
0.2506176471,"[203, 4, 238, 6, 33, 39]"
0.3595697018,"[303, 5, 121, 6, 21, 1994]"
0.6086956389,"[436, 46, 184, 17, 3, 1093]"
0.6953649789,"[144, 18, 168, 6, 3, 632]"
0.1464215686,"[493, 3, 190, 31, 7, 155]"
0.4878793532,"[17, 29, 181, 29, 21, 1005]"
0.4708333333,"[404, 45, 248, 18, 19, 600]"
0.3005980392,"[449, 9, 100, 6, 28, 8]"
0.02266666667,"[412, 0, 243, 36, 0, 136]"
0.3856376276,"[119, 10, 199, 21, 26, 1302]"
0.5690611165,"[66, 45, 71, 11, 33, 1024]"
0.4363288288,"[46, 26, 216, 36, 29, 370]"
0.4199427313,"[481, 41, 82, 20, 5, 681]"
0.7038310983,"[301, 38, 133, 28, 34, 783]"
0.6630647991,"[217, 26, 205, 0, 15, 589]"
0.3576893939,"[296, 18, 4, 29, 34, 220]"
0.4804524918,"[126, 18, 179, 7, 28, 1826]"
0.584559445,"[58, 30, 216, 6, 11, 1057]"
0.5313291603,"[495, 38, 2, 27, 29, 1318]"
0.4118903718,"[366, 11, 93, 2, 39, 1612]"
0.3955011298,"[10, 32, 181, 18, 23, 1549]"
0.6307007576,"[274, 21, 210, 3, 14, 1100]"
0.347331757,"[169, 0, 232, 31, 23, 1163]"
0.4979487179,"[233, 48, 104, 13, 5, 1300]"
0.4886653871,"[106, 34, 220, 28, 6, 1042]"
0.2644588141,"[296, 3, 203, 20, 6, 1555]"
0.2423333333,"[305, 26, 205, 34, 0, 329]"
0.5719437561,"[301, 35, 10, 10, 27, 1372]"
0.5172547625,"[378, 14, 193, 1, 39, 1371]"
0.264,"[26, 48, 93, 29, 6, 9]"
0.6190766871,"[419, 40, 149, 8, 32, 489]"
0.6344321534,"[218, 17, 211, 35, 18, 565]"
0.464559531,"[367, 37, 148, 33, 30, 1663]"
0.6554363469,"[243, 38, 137, 29, 25, 813]"
0.4870639535,"[459, 43, 231, 26, 15, 1935]"
0.3363959352,"[21, 40, 61, 0, 34, 1636]"
0.6849603175,"[342, 21, 124, 4, 9, 945]"
0.6369443124,"[430, 14, 28, 0, 31, 891]"
0.348300644,"[426, 1, 92, 35, 15, 1358]"
0.4615084442,"[21, 23, 234, 11, 8, 1954]"
0.6414492754,"[8, 27, 206, 6, 39, 690]"
0.5272692482,"[11, 30, 74, 10, 3, 736]"
0.7976312525,"[297, 24, 209, 29, 14, 833]"
0.4074878828,"[228, 5, 192, 12, 34, 1602]"
0.5911538462,"[96, 19, 78, 4, 6, 195]"
0.6237915957,"[70, 26, 166, 27, 32, 587]"
0.5331391963,"[337, 31, 174, 14, 11, 1717]"
0.6335964912,"[254, 22, 4, 26, 16, 570]"
